Id	species	individual	jaw type	tooth position	replicate	ProcCoord1	ProcCoord2	ProcCoord3	ProcCoord4	ProcCoord5	ProcCoord6	ProcCoord7	ProcCoord8	ProcCoord9	ProcCoord10	ProcCoord11	ProcCoord12	ProcCoord13	ProcCoord14	ProcCoord15	ProcCoord16	ProcCoord17	ProcCoord18	ProcCoord19	ProcCoord20	ProcCoord21	ProcCoord22	ProcCoord23	ProcCoord24	ProcCoord25	ProcCoord26	ProcCoord27	ProcCoord28
ca013U02A	ca	013	U	02	A	0.30456306558531576	0.1967245803094238	0.29529647961081557	0.05745764413744181	0.2629645663717154	-0.01364080025392033	0.05791430237738665	-0.5153338151792144	-0.21961479271821857	-0.020970829117485542	-0.25718986295838653	0.05037777550871816	-0.2893424255490816	0.18288439178320015	-0.2329843921873445	0.21498244687188714	0.005538585349559318	0.1711527969604329	0.01723357186987408	0.07129529939111792	0.014992852194007944	-0.06059236716765734	0.018283540246629187	-0.11144174147744278	0.1833522829770984	-0.10669548290101262	-0.161007773169371	-0.11619989886548816
ca013U03A	ca	013	U	03	A	0.30999816645843115	0.1656917815580326	0.3042073533006356	0.04878077729936833	0.2706612163847344	-0.009556537278251877	0.10950918703537625	-0.49276081751286116	-0.24331363188247662	-0.006493609585845585	-0.27216570390997474	0.056012314103874625	-0.3033445654967832	0.17423023131648327	-0.21549529265219453	0.21070688882189478	0.008909304903522632	0.14518026343842516	0.009204275663909618	0.07021354266052875	0.01348876811106576	-0.06153029556426124	0.010738547861474136	-0.10406844873762532	0.18121551941988073	-0.10584113224979984	-0.1836131451976014	-0.09056495826996176
ca013U04A	ca	013	U	04	A	0.2916265341854438	0.16770132346889674	0.29581587905211215	0.04640776787165032	0.27340624507770234	-0.027811030188387514	0.13481245181736054	-0.46980049365917925	-0.25123872242751777	0.012703410983676111	-0.2819992122831483	0.07257934154980301	-0.30319556631129757	0.19285934288484047	-0.2479462084353514	0.21029754431456954	0.01876344899156501	0.12919566055472784	0.018276285316636887	0.054268467589197476	0.015656044062050237	-0.07113802670020931	0.016072883179416086	-0.10474122527815766	0.19118125116275636	-0.11383203919411133	-0.17123131338772896	-0.09869004419731651
ca013U05A	ca	013	U	05	A	0.31795291883398313	0.14702092402708133	0.3154036561390962	0.042627422467363264	0.27729803728344193	-0.01780505854806374	0.14550372239884798	-0.44388927246202403	-0.2734759435442431	0.02627640352782009	-0.28783860231724706	0.07434965356781599	-0.2984241422981981	0.17148151131482084	-0.2499193785095298	0.2004939338607893	0.010983089745664532	0.11908420948137992	0.009946275695127689	0.03643412242548736	0.01268523138297613	-0.06478920806724417	0.01177043524525111	-0.10180111684018883	0.1876280020432921	-0.10190186106256618	-0.1795133020984617	-0.08758166369247185
ca013U06A	ca	013	U	06	A	0.32511111967050005	0.12672162499381218	0.307728675382944	0.028030285181836385	0.2644652047601085	-0.027512526234780565	0.14591266981927792	-0.42983148191728354	-0.260590434280836	0.007877379594748692	-0.302340352534671	0.08245420933839785	-0.3182732178334087	0.1683994017066373	-0.2721303951393237	0.2016181331490302	0.027347384938602885	0.12424815955520495	0.018929694097566792	0.05827561126480993	0.01692863301686627	-0.05719898481982717	0.02293186517183952	-0.09217993816115849	0.19236519205853414	-0.09222382233385082	-0.168386039128	-0.09867805131757647
ca013U07A	ca	013	U	07	A	0.3257495630091806	0.1323487990236346	0.31295313259376895	0.027285978476621585	0.26915763735154313	-0.04574418630926619	0.1812160001092128	-0.4239441282952696	-0.2617971102415509	-0.0030045814467977577	-0.29736018115245016	0.07782125173771061	-0.31157406137132815	0.17758771758119457	-0.24267651148793612	0.2035864671067601	0.01028075234616083	0.12419849834557296	0.0051554557769203264	0.06636865153070581	0.004723424370014559	-0.055256068455447394	0.010963792716217701	-0.0974685292978091	0.19986237056504497	-0.10014617015012964	-0.206654264584799	-0.08363369984748054
ca013U08A	ca	013	U	08	A	0.3423009004893155	0.12033722552916484	0.33037876796594084	0.026665528847436573	0.27993305151581965	-0.03455723557578565	0.17451503145301706	-0.3897253267516101	-0.2599413539340775	-0.012703435664532307	-0.2922016767101216	0.06914835639062247	-0.3107091139086354	0.18371456487192717	-0.26506612492323073	0.20229445159857287	0.00791585653907759	0.12424241684870088	0.0028918784987662354	0.060337311136934094	-0.0021637006561371335	-0.04895080961553025	3.8019553747857017E-4	-0.09191115172244986	0.18813990752984633	-0.11478961681446037	-0.19637361939705972	-0.09410227907899002
ca013L01B	ca	013	L	01	B	0.28018835113451246	0.20879267353700684	0.2797547377299843	0.021920899380633352	0.22869752087619857	-0.022517465314923803	0.08505032892238011	-0.5726172837359864	-0.23110452552334018	-0.020290541582750447	-0.28786777807403024	0.03571986924249472	-0.2969047393695777	0.19447489873058454	-0.22442061318757445	0.2321731185422718	0.03875253659105937	0.17074501682814297	0.02429053336679321	0.039686293887768745	0.030379230706209227	-0.02415508817256329	0.03330799987432207	-0.10123171496487773	0.1610461173118907	-0.0750047156630084	-0.12116970035882653	-0.08769596071479323
ca013L10B	ca	013	L	10	B	0.3752188436451023	0.14203413845194937	0.39034415519266347	0.0510953883864218	0.38730843476412186	0.014861772237352577	-0.02447791262205836	-0.34946736556219654	-0.27235367610690814	-0.005446647881199862	-0.304319869253861	0.036533914568566646	-0.32423761001328666	0.1052778370825217	-0.27099589840833865	0.13040413173504872	0.018565621519532956	0.10077443613022688	0.004696973456623262	0.04738776506119708	0.0046054020321571534	-0.029619875879497333	0.006330118636121412	-0.06737129089425228	0.12937732043512576	-0.09594230464726905	-0.12006190327699545	-0.08052189878886923
ca013L11B	ca	013	L	11	B	0.4092730427974699	0.11236369957351343	0.39441076037709355	0.03526516824536096	0.3766497390083536	2.8032735939365755E-4	0.012004010404698808	-0.28981711311718183	-0.3095281188497327	0.0034240812628225648	-0.3354447280301808	0.03567224009227583	-0.35414585833755813	0.08831068045883925	-0.260639496901816	0.12782252525462398	0.018164574866998108	0.09246953938160538	0.018915929358900775	0.04329260186662755	0.017411656392619126	-0.024265255315185984	0.01851316269187979	-0.06133816886525629	0.11611148359711602	-0.08991016108404284	-0.12169615737584238	-0.07357016511339604
ca013L12B	ca	013	L	12	B	0.4435300973277725	0.13117293532481034	0.4072516493552853	0.023308000758528638	0.2959563426841563	-0.04800236133441612	0.014821285578119566	-0.25852898502253174	-0.31948291865580897	-0.024541249791592036	-0.35298968291278604	0.02110963245184365	-0.3565503208816216	0.10243076449747701	-0.26145103330249453	0.1381904332474774	0.012697052014917727	0.11106596758637644	0.022874097567693086	0.05460886861771217	0.022709364292399826	-0.006162862386838627	0.01746301481817258	-0.046143359766026494	0.1509921734420034	-0.09538285853873021	-0.09782112132780817	-0.10312492564409008
ca013L02B	ca	013	L	02	B	0.3156755321107995	0.19819279825925853	0.2982090617060045	0.0376090981150872	0.2935330621387759	0.015184622999376975	0.031246190631347356	-0.5402922606218404	-0.2485437476002132	-0.015851286785393777	-0.26643131990003344	0.02303179380650989	-0.29935109455335734	0.1572120012843381	-0.21357669600278678	0.2027318508549722	0.02592584828376199	0.14063609970057211	0.019795696807778686	0.07489537536695381	0.0159169574809307	-0.039510041290129486	0.011596307229062349	-0.09689931299886317	0.14041070268162917	-0.08021798443149279	-0.1244065010137003	-0.07672275425934896
ca013L03B	ca	013	L	03	B	0.3374775591881363	0.18818295044197117	0.3306385024869293	0.05080046800484318	0.3102409898968865	0.008046586719721492	0.010177384165139816	-0.5029745981341789	-0.24477670663249687	-0.013865329970480973	-0.2718791694920739	0.031739927899139486	-0.2943426713311879	0.1348864226718577	-0.24565411311760957	0.1696225798893396	0.028785590074852697	0.12874231184790075	0.025967265946692027	0.0782154017400865	0.0035594000523710805	-0.04066468356605187	-0.006984634833594813	-0.08175527991444856	0.13714811134735805	-0.08393331086257241	-0.12035750775140253	-0.06704344676712762
ca013L04B	ca	013	L	04	B	0.3295983872197563	0.19256092122518484	0.3299701309579595	0.06530993802415219	0.31220828777113435	0.01752929208616657	0.006201292108089215	-0.4989611865195299	-0.2654245308558368	-9.268451477297268E-4	-0.28808216720456886	0.03418207787012214	-0.29597664561042825	0.14508260655500102	-0.20997329006242543	0.16814663780897549	0.02485867586239452	0.12894550364842522	0.015490574242986872	0.044757057056616575	0.005999785914966374	-0.036687981817822325	0.004758147801155937	-0.08534580995169247	0.13932894719540972	-0.0942346892827648	-0.10895759534059442	-0.08035752155510462
ca013L05B	ca	013	L	05	B	0.3489312878140043	0.1562969669935159	0.35778074530540466	0.040207911984639466	0.3491680305565078	0.011961049036925277	-0.031849918400631595	-0.4160646196518805	-0.281285555768807	0.004495878870094762	-0.28739049821867096	0.029336105189508403	-0.3266431089296482	0.11734516932700072	-0.28007305560917184	0.13903050476807396	0.04155074518461401	0.1010338889371103	0.026895900017404578	0.05450150327053193	0.01202137014445305	-0.025240027508129967	0.004648142961547509	-0.06675509239660447	0.16189090626367073	-0.06674317745529687	-0.09564499132067608	-0.07940606136548793
