Id	species 	individual	jaw type	tooth position	ProcCoord1	ProcCoord2	ProcCoord3	ProcCoord4	ProcCoord5	ProcCoord6	ProcCoord7	ProcCoord8	ProcCoord9	ProcCoord10	ProcCoord11	ProcCoord12	ProcCoord13	ProcCoord14	ProcCoord15	ProcCoord16	ProcCoord17	ProcCoord18	ProcCoord19	ProcCoord20	ProcCoord21	ProcCoord22	ProcCoord23	ProcCoord24	ProcCoord25	ProcCoord26	ProcCoord27	ProcCoord28
Cb022L06	Cb	022	L	06	0.2681281417632	0.17716126427535508	0.39189315831774746	0.04224599065601106	0.3511085455332267	0.017541861155223853	-0.04758046305368252	-0.4443306730118196	-0.3012366894666126	-0.010524172706142289	-0.34398920188060217	0.04184878208401028	-0.25871571717722425	0.16119035802377296	-0.15878512112203014	0.17380348838714288	0.015251528582150876	0.13722496317005478	0.01491475513762191	0.02653980487141254	0.025320973217849662	-0.06584706498074368	0.015580237471899648	-0.12086460189774209	0.1406414610121692	-0.06434658289840187	-0.11253160833571227	-0.07164341712813345
Cb022L07	Cb	022	L	07	0.2577895432305131	0.1696732870652374	0.3887415806885248	0.040451591703076155	0.3494302000402367	0.01170019037134961	-0.03209366509113989	-0.43113885500406773	-0.34169170470439847	0.012526247766904468	-0.3535951912084263	0.04999193826278939	-0.26389619549265986	0.1531018253285513	-0.15024994497814798	0.16192450397411084	0.02346545206624927	0.12704125016227055	0.02625240999265293	0.0210403408936898	0.03185104533486961	-0.06890508255285174	0.023225124646143788	-0.112727502715565	0.15194503264231282	-0.05729724394891397	-0.11117368716673069	-0.07738249130658226
Cb022L08	Cb	022	L	08	0.3023631733036205	0.16350175265246747	0.40179912920893324	0.04174668592761974	0.3593830484022367	0.013514695582647847	-0.03971919219301273	-0.40331195373023365	-0.32932630515432265	0.009247209321042622	-0.3431845747596359	0.0413167744321752	-0.2793955531146291	0.13979090903719532	-0.15937137017067132	0.1424944946685814	0.02296630496246374	0.12988051437275616	0.009164995826682312	0.02182220868158215	0.008298586411843452	-0.0596606842988248	0.013063207670982282	-0.10472310624154928	0.14506949799347263	-0.06519015324761121	-0.11111094838796391	-0.07042934715784882
Cb022L09	Cb	022	L	09	0.29646325188583594	0.1455233790542422	0.401889907421011	0.030365839806220016	0.36188118322703294	0.0011352438232390336	-0.0242194494651262	-0.3973110500190386	-0.34665836202390027	0.006071790552132826	-0.3495717329685626	0.03607299077161517	-0.28509894554957554	0.13107359116622055	-0.1695508903905153	0.14089468388629722	0.027188182117580638	0.11526926709421711	0.02160661041879907	0.05327438207562147	0.01787896643899237	-0.03709602754195857	0.011712282472142142	-0.08898432599328	0.1488379018390241	-0.07081388449844549	-0.11235890542273767	-0.06547588017708289
Cb022U01	Cb	022	U	01	0.2574919998102416	0.2229652950254563	0.3284553516702482	0.043816798401340534	0.2784543038336357	-0.02030094496231638	-0.013517263882567895	-0.5144047881459779	-0.2502601680060777	-0.007469420283871129	-0.29212723015629805	0.0559613913885787	-0.2969343805100815	0.21674894029772745	-0.15332773375830006	0.19833411819761684	0.024037274155422228	0.16639191751544538	0.022720876749037517	0.003478554967857657	0.02858055876423985	-0.07202553100184	0.02622533223979833	-0.1413162904772128	0.18568018067439923	-0.06678210539226975	-0.14547910158369884	-0.0853979355305349
Cb022U10	Cb	022	U	10	0.2694689406164147	0.13655073686623537	0.36331880995994786	0.020429869880357047	0.3100597567860626	-0.010090054365533958	0.10043082249542182	-0.42544515370008595	-0.29931463780589956	0.030071930997552947	-0.3723406346684132	0.08310363947680403	-0.27348841540632607	0.18937221132380355	-0.17350136041232975	0.19477822639395564	0.01615276577047116	0.12870330697473784	0.01646130194432691	0.02297545729287389	0.021747791223078225	-0.0702004007641152	0.016211668186326248	-0.11150884261162688	0.1397700814005258	-0.09424914022185972	-0.13497689008960645	-0.09449178754309813
Cb022U11	Cb	022	U	11	0.31419458744271883	0.13062662976125358	0.363438646651282	0.012487495780075172	0.33020922795404795	-0.013481663189221949	0.11909909749821804	-0.40288101909338525	-0.2779316486835416	0.0025937714994591562	-0.37958564571396775	0.07646550407571029	-0.2705967407280068	0.18822897273954942	-0.14013123024021878	0.19784769557022797	-0.004595258255370209	0.13375886597345446	-0.009979807906906925	0.03326295504916346	-0.012084177391763352	-0.06425758609120186	-0.013150705139191712	-0.11311367762828337	0.12092580517871823	-0.08711120178636804	-0.13981215066601704	-0.09442674266043248
Cb022U12	Cb	022	U	12	0.24663762756558363	0.13298586279498828	0.3534209188138777	0.01913739326188421	0.33666151951383955	-0.015102232890171097	0.07961364373582201	-0.4256013782193742	-0.27405692906644313	-0.013210587924645162	-0.38386035078635794	0.08556957355692091	-0.28604005103224617	0.20752424338237202	-0.15449358068964877	0.19644829246300421	0.009206149189022694	0.12659128902494987	0.028585178905496354	0.0333728954207267	0.023281657709618472	-0.06499211037464916	0.018935161768427997	-0.11616588433376172	0.15170759836045922	-0.08383990927716672	-0.14959854398745165	-0.08271744688507694
Cb022U13	Cb	022	U	13	0.2869337139830974	0.16299964293015698	0.33283480807798044	0.040445510114293225	0.2843743253423089	-0.037711895008827025	0.05720137747162895	-0.45783586962303147	-0.230528923576671	-0.025845284114402487	-0.377254828058913	0.08713507482693003	-0.2884863398541518	0.19897643852060776	-0.14518204603403445	0.21975764345612234	0.01930027435456703	0.15224416232359483	3.380109000934977E-5	0.0417906583401833	-0.0031217167380700912	-0.06871852592094173	-0.002790359397956712	-0.114011713680534	0.1768169981307418	-0.09237699466346506	-0.11013108479053757	-0.10684884750068555
Cb022U14	Cb	022	U	14	0.33169214933952806	0.12607061210633724	0.37565548737856885	0.030273923564303425	0.36429443014333	-0.007322219788277226	0.09448665947965086	-0.39362672616879063	-0.30018154854396334	-0.013501184914807715	-0.3512301858493604	0.04077855187620717	-0.2494003081167177	0.18933731262920678	-0.13592802531264997	0.18151252727452633	-0.01615818160278671	0.14018682651852915	-0.01508408470092358	0.031076402323960185	-0.020334980715815604	-0.048751473372422124	-0.023933422123943865	-0.10320063607900029	0.10307875436071542	-0.09491260913880445	-0.1569567437356335	-0.07792130683096689
Cb022U15	Cb	022	U	15	0.34594066486846053	0.10170398919195903	0.37996112223888323	0.02171886443710487	0.32602216078616936	-0.030399218669113208	0.09745254358690855	-0.3397061265049075	-0.298447398930588	-0.00435525554687205	-0.39090891125286203	0.07926984104915588	-0.320964915834174	0.1755242290560141	-0.1606102361391697	0.1688375423284323	0.0028193330762793685	0.1211098355661347	-6.328501266643178E-4	0.03836937856122091	0.00918599451903933	-0.04662600914045711	9.926225684758656E-4	-0.10081805483851425	0.13186421765173048	-0.09329645761733768	-0.12267434701248961	-0.09133255787281934
Cb022U16	Cb	022	U	16	0.3968675470012265	0.10402636776971731	0.37784927215188036	0.04387799321864343	0.35577024652626277	-0.009553953549160728	0.08384196049622053	-0.29783834996638164	-0.31248543060217693	0.0018163594097925298	-0.39997047672002384	0.09641858211218762	-0.28851027491665204	0.1589077050923203	-0.18962345147184861	0.15470459530405836	-0.003667686266179049	0.08741164806938166	0.00324095928827177	0.013724785645354502	8.805140464519193E-4	-0.060100329500781736	0.004085741253084469	-0.10440022588253757	0.10840108707271454	-0.08892394073070806	-0.13668000785923337	-0.100071236991886
Cb022U02	Cb	022	U	02	0.294372741715826	0.19661642567730597	0.33250788127309255	0.07331118671080104	0.29526788313076235	0.008111510684565955	0.00385447292401192	-0.5161688150496683	-0.2605163745283018	-0.030644494053426025	-0.3093973683893428	0.057325050598047086	-0.2240161553395325	0.21096093099084004	-0.12246370432832776	0.193149458813884	-0.01728103662948048	0.1795209518359603	0.01577016311326878	0.030997640067312388	0.018128214859405717	-0.07778995419858918	1.4396996256035507E-4	-0.14029244079768485	0.13278187663724844	-0.08372708100821083	-0.1591525644011912	-0.10137037027113772
Cb022U03	Cb	022	U	03	0.3227872612384312	0.17840046464580928	0.3484438568025332	0.04029481606186116	0.30865991538771376	-3.1694713708937255E-4	0.028625762656037862	-0.46339655590885404	-0.28268822110894404	-0.010404445861251565	-0.31096898013392965	0.04206722615158411	-0.25041398538530624	0.19003061408382593	-0.15457048527147055	0.20252426850619304	-0.012561439602941236	0.1666901167523172	0.0035363035702534835	0.03191479291897438	0.007322348799444167	-0.08176047457335137	0.007567640997792127	-0.1219432127901585	0.12155112841724787	-0.08464681648021324	-0.13729110636686165	-0.0894538463696473
