Id	species	individual	jaw type	tooth position	replicate	ProcCoord1	ProcCoord2	ProcCoord3	ProcCoord4	ProcCoord5	ProcCoord6	ProcCoord7	ProcCoord8	ProcCoord9	ProcCoord10	ProcCoord11	ProcCoord12	ProcCoord13	ProcCoord14	ProcCoord15	ProcCoord16	ProcCoord17	ProcCoord18	ProcCoord19	ProcCoord20	ProcCoord21	ProcCoord22	ProcCoord23	ProcCoord24	ProcCoord25	ProcCoord26	ProcCoord27	ProcCoord28
Ca002L07A	Ca	002	L	07	A	0.3791917602762213	0.1564452307225106	0.3892930008432311	0.08069402966898234	0.3689671599308134	-0.008015831267350906	-0.06227794878669489	-0.37292886878629794	-0.29599161812474456	-0.06314088945342025	-0.29900465722536645	0.012438893436449938	-0.30833409323092376	0.10150724160461144	-0.24000044382292127	0.13949263203324586	0.017705517807192376	0.1375814212408761	0.019707983512102012	0.08021415939500935	0.011521299297526663	-0.01684246592748157	0.014361852143328944	-0.05496369447746341	0.11286095465743656	-0.10425421340306804	-0.10800076727720026	-0.0882276447866065
Ca002L08A	Ca	002	L	08	A	0.34727894560200956	0.16927696603711456	0.3889806833127539	0.0696516779705621	0.3321851721452262	-0.05034539375962899	-0.04304667677188793	-0.38343754274550823	-0.3055844363522578	-0.04194862504114763	-0.3018065657905704	0.0249918300475602	-0.32763767259874305	0.10058402581124884	-0.25452502608695415	0.14668687784472134	0.0458154772393498	0.15135304863523943	0.02134904859740433	0.07789641744889486	0.012400324926030703	-0.005165107735330009	0.012576816255536537	-0.07611665981861881	0.1323867048551392	-0.0923009626397327	-0.06037279533303874	-0.09112655205537612
Ca002L09A	Ca	002	L	09	A	0.38627018985409484	0.14738625640362107	0.39980745949142843	0.07105747961616073	0.38291036126087014	-0.027889588071571943	-0.044237925058793565	-0.3291322230446466	-0.3165960453867087	-0.0635104570956733	-0.32798565399341834	0.027424230265728336	-0.3175577377446583	0.1062439958167718	-0.23298914584325006	0.12071402463210082	0.0093361587278569	0.13720303251733362	0.014511442912957941	0.08703550811808182	0.03289846037197029	-0.0024385768250016673	0.022405808596833457	-0.051591800173715424	0.08424593601102016	-0.1125198931789447	-0.09301930920020485	-0.10998198898024404
Ca002U01A	Ca	002	U	01	A	0.2670752224846785	0.1925507673082499	0.31041348291556914	0.07616509714555514	0.2527506299639383	-0.05485986941774686	0.07759215719347491	-0.5576429061756724	-0.2353841489018287	0.005760509906459918	-0.27426516495594344	0.07254029498425028	-0.3215301654983421	0.15332350475720935	-0.17296156322160594	0.21270278111074942	-0.007070161976238019	0.16362472286583557	0.004789988456202475	0.07397456964419372	0.01819109267978329	-0.05586217689051197	0.016131765664191635	-0.11908999125760325	0.18145835589042678	-0.06960356835883416	-0.11719149069430769	-0.0935837356221337
Ca002U10A	Ca	002	U	10	A	0.35108571265770483	0.07351372278651036	0.3443033102023251	0.0033187902262093866	0.3333526943494923	-0.07384752776947484	0.2178520781619328	-0.31487355587880667	-0.28954595902569097	-0.024600911128052565	-0.32383082746637115	0.06079778592123359	-0.3298897394033795	0.1601550331062806	-0.2609112446126515	0.17801153979604323	0.009919865907421041	0.12001036640873577	0.010527644340796257	0.08874458533429237	-0.0015239240090046636	-0.02704159195532743	8.583215845810489E-4	-0.07517819551237964	0.18043919705397074	-0.10472664195076913	-0.24263712974112608	-0.06428339938449562
Ca002U11A	Ca	002	U	11	A	0.39573604028020387	0.09925628279924376	0.38051824930030864	0.017938081298751768	0.3432836004592596	-0.060823800893359085	0.17640222038701814	-0.23709697744287497	-0.31399163544852343	-0.03470884115862555	-0.3374476810569262	0.052366806571221204	-0.33666563485148415	0.17084698684131916	-0.25227705090301167	0.17634468829747274	0.0063853443102847105	0.08073208773035793	-0.0037003638454515732	0.03906775642744888	-0.00421479662451341	-0.0338217675818294	-6.456081488164633E-4	-0.07572691660921044	0.1636009510483599	-0.1074946571999671	-0.21698363490670858	-0.08687972907994952
Ca002U02A	Ca	002	U	02	A	0.2662192275865546	0.1953683491181488	0.29240356621692126	0.003199249773569439	0.267098878851621	-0.049994374877728974	0.163723472457731	-0.5536717278754787	-0.2512773471690934	-0.0362072577278883	-0.2819172577477867	0.06746261762369724	-0.26796537183469793	0.18171598243441678	-0.18983865373367056	0.23749750376979734	-0.008732244769461751	0.1793398583267581	-0.001286378625186376	0.11578585958296615	-9.836074633420445E-4	-0.054081779405067004	0.0076618597096373125	-0.10085940693048095	0.13843089953683932	-0.08979093722174632	-0.13353704301606495	-0.09576393659096405
Ca002U03A	Ca	002	U	03	A	0.2546898467806358	0.18897217994168694	0.30323858580901586	0.025929245717148983	0.2649786045046886	-0.030730853707250184	0.1563830871591101	-0.5570560316725901	-0.23468121847453288	-0.00628844945466981	-0.26845381057910855	0.06157328866569176	-0.287423974751498	0.19227753612082024	-0.19979814552249542	0.22802375659542767	0.009863672323039575	0.15945871859223754	0.0065300529662711115	0.057679718269647975	-0.00347091274649079	-0.04827089342314598	2.1657480495092078E-4	-0.09381303265434644	0.16187708441973106	-0.09090160672283715	-0.16394944669331607	-0.08685357626782167
Ca002U04A	Ca	002	U	04	A	0.3454145859205349	0.12566165581250835	0.32329522626744933	0.01278186274089798	0.2757907037323001	-0.030866166902507798	0.18764814308393696	-0.4499302841691652	-0.20390324972377696	-0.042017883707597105	-0.29689487641629575	0.09772806705519138	-0.31624951255893247	0.18862542860482337	-0.2510293120091592	0.22338383612201987	-0.009137628544455698	0.151594178481868	-0.03170428554395084	0.03739915391363502	-0.017167087935115524	-0.038357083140569126	-0.011666868303553313	-0.09079190033718398	0.14378664735810975	-0.08577301539790064	-0.13818248532709132	-0.09943784907601957
Ca002U05A	Ca	002	U	05	A	0.3168155251226135	0.12013645344419883	0.30092677195437123	0.014533123835039359	0.2501877038063505	-0.04818410432941068	0.2191183100747038	-0.4592443554610514	-0.2652379969931734	-0.012714766861685111	-0.2981424644386471	0.0869880537529806	-0.30678957101652415	0.1943645502402045	-0.2363041053208936	0.21498289785456945	-0.0017956579987791627	0.1424446825510938	0.01099521643773177	0.07460182546941146	0.006974443203062387	-0.03886393615015081	0.010772030179729419	-0.09123513144699898	0.16766329477529174	-0.0974179402485491	-0.17518349978583608	-0.1003913526496526
Ca002U06A	Ca	002	U	06	A	0.33964072088524966	0.12986920797290274	0.31654286890411265	0.017440348410974266	0.24694571807157573	-0.05126960370310846	0.22963439145405956	-0.4572189864817517	-0.27642243866980176	-0.009432175212289784	-0.290682103328793	0.07971364328272601	-0.2952234492992236	0.18819338121752344	-0.21197183801095415	0.19947720270961314	-0.011290893072373777	0.14097545915096896	-0.011071489655798699	0.06335758499306707	-0.0077611082416483256	-0.03036187072796233	-0.0075645319816829825	-0.0803597928325183	0.1743916447758782	-0.10313120972981542	-0.19516749183060003	-0.08725318905032967
Ca002U07A	Ca	002	U	07	A	0.32888875197692813	0.11070217636825863	0.3185110261957466	0.008250053861396961	0.24912955060327047	-0.04332635412351846	0.223359811808574	-0.4474346138900081	-0.23606098292905733	-0.046261567507208036	-0.31151969345670694	0.08517239925606304	-0.3093497991439051	0.20443416041582485	-0.22358582689359602	0.23148349251882322	-0.009250730336564077	0.15862952698476002	-0.013203879938815817	0.0595563520921773	-0.0070986312499035096	-0.02835313933463169	-0.01575108074836397	-0.09072102204492515	0.16619771468004668	-0.09035749040967966	-0.16026623056765324	-0.11177397418733276
Ca002U08A	Ca	002	U	08	A	0.3353572711308181	0.11837772886527298	0.3182424125534161	-0.012700462403921337	0.24260057793303905	-0.06358536654774632	0.22450976148831298	-0.4272615765651256	-0.24167747430101957	-0.043361422027518526	-0.3120776705475145	0.08307870774956874	-0.3162510429038203	0.19921695731106254	-0.253392416052614	0.2277877895859996	0.011088134472248167	0.15223427038824758	-0.008365052675993157	0.07100901662118904	-0.011274786436092638	-0.003594252315306649	-0.008148147911731147	-0.07934652577692736	0.16591113753954786	-0.0937282020734238	-0.14652270428859637	-0.1281266628113715
Ca002U09A	Ca	002	U	09	A	0.34535415556167043	0.1006225431995721	0.3384492459740701	0.00264557182289131	0.31841592260869944	-0.05376521485588755	0.2324017675049555	-0.37312616037248614	-0.2728253783776479	-0.015985589314478948	-0.30046759355116887	0.07189831196843136	-0.3243809104050489	0.1778414802223816	-0.23956072751147642	0.19885591244774886	-0.0034177422992920387	0.12399840305527329	-0.01190976485566285	0.07402573549054078	-0.012249862945321818	-0.026109544990129328	-0.010629781991350241	-0.08120745227745484	0.13884404072356896	-0.11268235657054765	-0.19802337043599574	-0.0870116398258547
Ca003L01A	Ca	003	L	01	A	0.27840280535635786	0.14408506539637445	0.2725445067472982	0.02690374207917158	0.27180014559810184	-0.023529235049016946	0.02235914917923313	-0.5036190361378718	-0.23926750845598724	-0.07338292364727461	-0.273409133551161	0.016121365647524116	-0.33582726479396335	0.16934824490174258	-0.26796421149113897	0.2235758809997456	0.04404288798110297	0.1952301496396361	0.06587982302064684	0.11852245646326624	0.04760737364957727	-0.002578664802138599	0.033069973978543436	-0.08645552825826623	0.19271241393717717	-0.09663863522521315	-0.11195096115578712	-0.1075828820076788
Ca003L10A	Ca	003	L	10	A	0.4107058406786176	0.17978291498373283	0.43612124872698155	0.062063321364118566	0.40138014549707335	-0.044666380381840495	-0.06722172213916226	-0.2636566428847211	-0.27512247758960806	-0.06585906746251081	-0.30423322067952385	0.0034398094790114297	-0.30654654697091205	0.08208568698625954	-0.23733311381151162	0.12997108752512881	-0.0036244854661732565	0.14947438849372555	-0.0037507632366630614	0.10468525782603068	-0.0034807885188486865	-0.011485109980681963	-0.00960881221901576	-0.066806941088899	0.1240587846272112	-0.12267829845091767	-0.1613440888984645	-0.13635002640843835
Ca003L02A	Ca	003	L	02	A	0.313259566691937	0.21171632433054888	0.34222711066337097	0.0440465585465169	0.314472812407585	-0.053803465612355085	-0.029958078677682298	-0.47081112220003246	-0.2339015497372697	-0.08246541378453895	-0.2795683940854899	-0.0012993719102923004	-0.30341714844764783	0.13226193303427333	-0.2279235732408676	0.1855526452276957	0.03446485574208791	0.17593902408420886	0.025058707082983387	0.12825216942247425	0.026847986187918504	0.016812381485011393	0.00376858687412775	-0.04977374055851876	0.1422873821369198	-0.11680172611523072	-0.12761826359797457	-0.11962619594976101
Ca003L03A	Ca	003	L	03	A	0.3285525951341418	0.19277625547880414	0.3493908137826935	0.06306581006793574	0.353993707631483	-0.006262888780289189	-0.10473912719949095	-0.433083779952274	-0.27779033869994535	-0.04763482976720479	-0.2894861142636689	-0.0015644051227850717	-0.3028656102769913	0.10819232167824504	-0.24600202773280988	0.1397830738193557	0.04044495701785592	0.14799781290147127	0.030496661546012382	0.1008666778581603	0.02970833109896031	0.021637366822532353	0.024083696895385476	-0.0319864559968698	0.17214061275349984	-0.12699516463200247	-0.10792815768712542	-0.12679179437507912
Ca003L04A	Ca	003	L	04	A	0.347947845214678	0.1941484597947381	0.3802709416353888	0.06772760032120016	0.3912404971648941	-7.181361227053193E-4	-0.12186169290379764	-0.37458060690135464	-0.2650607498233154	-0.07315108557380351	-0.3090583498884167	-0.0041332190049198775	-0.29978606129157803	0.12490678229960386	-0.23756745715548544	0.13511561294444208	0.01841592875809573	0.13587716624034	0.01144780429899082	0.09739555832025269	0.02073038477175745	-0.002251482403082805	0.018259871806394535	-0.0702021956659229	0.15000909636914248	-0.10887366747897055	-0.10498805895674872	-0.12126078676981775
